Date,TAN
2020-09-30,64.79000091552734
2020-10-01,67.18000030517578
2020-10-02,66.58999633789062
2020-10-05,70.55000305175781
2020-10-06,71.31999969482422
2020-10-07,75.18000030517578
2020-10-08,75.0
2020-10-09,75.66000366210938
2020-10-12,73.12000274658203
2020-10-13,74.04000091552734
2020-10-14,75.12999725341797
2020-10-15,73.55999755859375
2020-10-16,73.51000213623047
2020-10-19,74.62999725341797
2020-10-20,77.7300033569336
2020-10-21,71.22000122070312
2020-10-22,71.08000183105469
2020-10-23,71.12000274658203
2020-10-26,69.62999725341797
2020-10-27,68.2699966430664
2020-10-28,69.05999755859375
2020-10-29,70.77999877929688
2020-10-30,68.7699966430664
2020-11-02,71.0
2020-11-03,69.16000366210938
2020-11-04,67.73999786376953
2020-11-05,75.45999908447266
2020-11-06,75.55000305175781
2020-11-09,74.16000366210938
2020-11-10,71.5
2020-11-11,74.83000183105469
2020-11-12,73.68000030517578
2020-11-13,73.63999938964844
2020-11-16,74.26000213623047
2020-11-17,75.30999755859375
2020-11-18,74.70999908447266
2020-11-19,76.20999908447266
2020-11-20,78.0199966430664
2020-11-23,80.68000030517578
2020-11-24,83.02999877929688
2020-11-25,84.25
2020-11-27,85.41999816894531
2020-11-30,84.58000183105469
2020-12-01,83.4000015258789
2020-12-02,82.12000274658203
2020-12-03,80.98999786376953
2020-12-04,81.41999816894531
2020-12-07,82.55999755859375
2020-12-08,84.2300033569336
2020-12-09,80.20999908447266
2020-12-10,82.01000213623047
2020-12-11,83.80000305175781
2020-12-14,86.04000091552734
2020-12-15,92.9800033569336
2020-12-16,92.12000274658203
2020-12-17,93.0
2020-12-18,96.0
2020-12-21,99.58000183105469
2020-12-22,103.12999725341797
2020-12-23,104.0
2020-12-24,102.80000305175781
2020-12-28,102.63999938964844
2020-12-29,99.2699966430664
2020-12-30,102.3499984741211
2020-12-31,102.76000213623047
2021-01-04,104.95999908447266
2021-01-05,106.06999969482422
2021-01-06,115.2699966430664
2021-01-07,121.55000305175781
2021-01-08,119.12999725341797
2021-01-11,115.61000061035156
2021-01-12,115.62999725341797
2021-01-13,114.45999908447266
2021-01-14,115.2300033569336
2021-01-15,106.88999938964844
2021-01-19,114.0
2021-01-20,114.77999877929688
2021-01-21,121.43000030517578
2021-01-22,121.11000061035156
2021-01-25,119.0
2021-01-26,117.5999984741211
2021-01-27,110.5
2021-01-28,112.18000030517578
2021-01-29,108.69000244140625
2021-02-01,110.5
2021-02-02,115.88999938964844
2021-02-03,116.55999755859375
2021-02-04,115.04000091552734
2021-02-05,116.69000244140625
2021-02-08,118.98999786376953
2021-02-09,121.94000244140625
2021-02-10,119.70999908447266
2021-02-11,121.3499984741211
2021-02-12,121.31999969482422
2021-02-16,118.44999694824219
2021-02-17,115.69999694824219
2021-02-18,108.29000091552734
2021-02-19,110.63999938964844
2021-02-22,100.94999694824219
2021-02-23,100.55999755859375
2021-02-24,103.33999633789062
2021-02-25,97.6500015258789
2021-02-26,101.31999969482422
2021-03-01,107.06999969482422
2021-03-02,101.0
2021-03-03,94.5
2021-03-04,89.13999938964844
2021-03-05,87.4800033569336
2021-03-08,81.1500015258789
2021-03-09,91.55000305175781
2021-03-10,90.33999633789062
2021-03-11,98.7699966430664
2021-03-12,97.30000305175781
2021-03-15,96.37000274658203
2021-03-16,94.36000061035156
2021-03-17,93.0999984741211
2021-03-18,86.97000122070312
2021-03-19,89.58000183105469
2021-03-22,91.47000122070312
2021-03-23,88.58999633789062
2021-03-24,84.5
2021-03-25,85.19000244140625
2021-03-26,88.0199966430664
2021-03-29,84.2300033569336
2021-03-30,89.2699966430664
2021-03-31,91.7699966430664
2021-04-01,90.68000030517578
2021-04-05,88.16000366210938
2021-04-06,89.2699966430664
2021-04-07,86.4800033569336
2021-04-08,86.9000015258789
2021-04-09,86.45999908447266
2021-04-12,84.70999908447266
2021-04-13,85.70999908447266
2021-04-14,85.01000213623047
2021-04-15,83.23999786376953
2021-04-16,85.48999786376953
2021-04-19,82.75
2021-04-20,82.29000091552734
2021-04-21,85.0999984741211
2021-04-22,88.0999984741211
2021-04-23,90.94000244140625
2021-04-26,91.87999725341797
2021-04-27,90.83000183105469
2021-04-28,88.12000274658203
2021-04-29,86.30000305175781
2021-04-30,83.1500015258789
2021-05-03,82.0999984741211
2021-05-04,77.19999694824219
2021-05-05,76.22000122070312
2021-05-06,74.44999694824219
2021-05-07,75.1500015258789
2021-05-10,72.0999984741211
2021-05-11,72.98999786376953
2021-05-12,69.13999938964844
2021-05-13,69.0999984741211
2021-05-14,72.54000091552734
2021-05-17,71.31999969482422
2021-05-18,72.36000061035156
2021-05-19,75.05999755859375
2021-05-20,78.16000366210938
2021-05-21,78.51000213623047
2021-05-24,77.80000305175781
2021-05-25,77.44999694824219
2021-05-26,79.30999755859375
2021-05-27,79.31999969482422
2021-05-28,79.11000061035156
2021-06-01,78.7699966430664
2021-06-02,77.66999816894531
2021-06-03,75.55999755859375
2021-06-04,76.83999633789062
2021-06-07,76.55999755859375
2021-06-08,76.95999908447266
2021-06-09,76.61000061035156
2021-06-10,78.72000122070312
2021-06-11,79.81999969482422
2021-06-14,80.77999877929688
2021-06-15,78.7699966430664
2021-06-16,79.95999908447266
2021-06-17,83.0999984741211
2021-06-18,82.47000122070312
2021-06-21,82.0
2021-06-22,82.41999816894531
2021-06-23,84.11000061035156
2021-06-24,84.94000244140625
2021-06-25,85.56999969482422
2021-06-28,90.94999694824219
2021-06-29,91.77999877929688
2021-06-30,89.33000183105469
2021-07-01,88.31999969482422
2021-07-02,88.18000030517578
2021-07-06,89.19000244140625
2021-07-07,89.18000030517578
2021-07-08,86.9800033569336
2021-07-09,88.20999908447266
2021-07-12,89.68000030517578
2021-07-13,88.55000305175781
2021-07-14,83.86000061035156
2021-07-15,82.2300033569336
2021-07-16,80.62999725341797
2021-07-19,81.0999984741211
2021-07-20,82.93000030517578
2021-07-21,86.41000366210938
2021-07-22,85.62999725341797
2021-07-23,83.45999908447266
2021-07-26,82.2699966430664
2021-07-27,80.5199966430664
2021-07-28,83.87000274658203
2021-07-29,84.30999755859375
2021-07-30,85.66999816894531
2021-08-02,85.44999694824219
2021-08-03,88.5
2021-08-04,88.4000015258789
2021-08-05,87.04000091552734
2021-08-06,86.23999786376953
2021-08-09,88.08999633789062
2021-08-10,87.55999755859375
2021-08-11,85.87000274658203
2021-08-12,85.56999969482422
2021-08-13,82.81999969482422
2021-08-16,80.58000183105469
2021-08-17,78.48999786376953
2021-08-18,79.16999816894531
2021-08-19,78.01000213623047
2021-08-20,79.6500015258789
2021-08-23,82.08000183105469
2021-08-24,82.36000061035156
2021-08-25,83.44999694824219
2021-08-26,83.0
2021-08-27,84.11000061035156
2021-08-30,86.11000061035156
2021-08-31,85.62999725341797
2021-09-01,86.02999877929688
2021-09-02,87.01000213623047
2021-09-03,86.04000091552734
2021-09-07,85.22000122070312
2021-09-08,83.73999786376953
2021-09-09,84.37999725341797
2021-09-10,83.33000183105469
2021-09-13,85.0
2021-09-14,84.30000305175781
2021-09-15,84.1500015258789
2021-09-16,83.19000244140625
2021-09-17,85.22000122070312
2021-09-20,80.87000274658203
2021-09-21,81.77999877929688
2021-09-22,83.25
2021-09-23,83.06999969482422
2021-09-24,80.54000091552734
2021-09-27,82.05999755859375
2021-09-28,79.69999694824219
2021-09-29,78.36000061035156
2021-09-30,79.94999694824219
2021-10-01,81.05999755859375
2021-10-04,77.30000305175781
2021-10-05,77.70999908447266
2021-10-06,77.69000244140625
2021-10-07,79.4000015258789
2021-10-08,78.52999877929688
2021-10-11,81.38999938964844
2021-10-12,85.87000274658203
2021-10-13,88.02999877929688
2021-10-14,87.47000122070312
2021-10-15,87.1500015258789
2021-10-18,87.9800033569336
2021-10-19,91.51000213623047
2021-10-20,90.1500015258789
2021-10-21,90.16000366210938
2021-10-22,88.44000244140625
2021-10-25,91.0
2021-10-26,89.69000244140625
2021-10-27,94.19000244140625
2021-10-28,98.0
2021-10-29,99.0999984741211
2021-11-01,100.52999877929688
2021-11-02,97.30000305175781
2021-11-03,97.1500015258789
2021-11-04,97.36000061035156
2021-11-05,95.76000213623047
2021-11-08,96.5999984741211
2021-11-09,95.83000183105469
2021-11-10,93.19000244140625
2021-11-11,98.62000274658203
2021-11-12,99.61000061035156
2021-11-15,98.0
2021-11-16,97.51000213623047
2021-11-17,97.13999938964844
2021-11-18,95.01000213623047
2021-11-19,98.12000274658203
2021-11-22,96.02999877929688
2021-11-23,93.45999908447266
2021-11-24,93.69999694824219
2021-11-26,90.66999816894531
2021-11-29,92.33000183105469
2021-11-30,89.48999786376953
2021-12-01,86.4000015258789
2021-12-02,86.33000183105469
2021-12-03,82.16000366210938
2021-12-06,83.30000305175781
2021-12-07,86.33000183105469
2021-12-08,86.94999694824219
2021-12-09,83.80999755859375
2021-12-10,83.63999938964844
2021-12-13,83.79000091552734
2021-12-14,80.55999755859375
2021-12-15,81.43000030517578
2021-12-16,78.7699966430664
2021-12-17,79.04000091552734
2021-12-20,73.76000213623047
2021-12-21,77.94000244140625
2021-12-22,77.80999755859375
2021-12-23,77.91000366210938
2021-12-27,77.18000030517578
2021-12-28,76.0
2021-12-29,75.45999908447266
2021-12-30,77.68000030517578
2021-12-31,76.97000122070312
